,ID,Age,Income,Sex_Female,Sex_Male,Marital status_non-single,Marital status_single,Education_graduate school,Education_high school,Education_other / unknown,Education_university,Occupation_management / self-employed,Occupation_official,Occupation_unemployed,Settlement size_big city,Settlement size_mid-sized city,Settlement size_small city
1407,100001408,32,123983,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1408,100001409,25,75184,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1409,100001410,24,109693,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1410,100001411,63,86273,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1411,100001412,42,113190,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1412,100001413,22,109274,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1413,100001414,46,143489,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1414,100001415,24,99570,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1415,100001416,30,139468,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1416,100001417,44,108627,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1417,100001418,25,106355,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1418,100001419,27,96952,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1419,100001420,27,141502,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1420,100001421,34,110420,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1421,100001422,18,97741,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1422,100001423,25,99583,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1423,100001424,21,63698,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1424,100001425,26,116688,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1425,100001426,27,131542,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1426,100001427,25,136055,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1427,100001428,30,100195,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1428,100001429,66,131001,1,0,0,1,1,0,0,0,0,1,0,0,0,1
1429,100001430,25,104062,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1430,100001431,43,137689,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1431,100001432,35,137705,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1432,100001433,70,69915,1,0,0,1,1,0,0,0,0,0,1,0,0,1
1433,100001434,35,68731,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1434,100001435,26,105726,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1435,100001436,29,78078,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1436,100001437,22,110835,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1437,100001438,26,115531,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1438,100001439,36,92723,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1439,100001440,35,107509,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1440,100001441,28,116763,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1441,100001442,24,100733,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1442,100001443,34,92652,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1443,100001444,25,106987,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1444,100001445,54,51882,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1445,100001446,46,104751,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1446,100001447,42,50947,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1447,100001448,45,126986,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1448,100001449,48,110223,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1449,100001450,21,100591,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1450,100001451,31,123257,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1451,100001452,35,137736,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1452,100001453,36,110221,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1453,100001454,32,99703,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1454,100001455,26,106667,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1455,100001456,34,143319,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1456,100001457,65,135557,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1457,100001458,50,93390,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1458,100001459,39,97577,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1459,100001460,52,124196,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1460,100001461,36,81136,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1461,100001462,29,119439,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1462,100001463,36,145231,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1463,100001464,36,85623,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1464,100001465,27,145373,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1465,100001466,36,135896,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1466,100001467,26,106470,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1467,100001468,57,113334,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1468,100001469,27,100560,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1469,100001470,58,108442,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1470,100001471,27,64472,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1471,100001472,49,120207,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1472,100001473,43,101680,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1473,100001474,45,92342,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1474,100001475,27,98611,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1475,100001476,34,97613,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1476,100001477,21,82298,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1477,100001478,54,125302,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1478,100001479,43,108725,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1479,100001480,25,85569,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1480,100001481,57,110372,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1481,100001482,26,100511,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1482,100001483,30,110455,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1483,100001484,58,141993,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1484,100001485,25,121789,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1485,100001486,23,138967,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1486,100001487,22,105230,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1487,100001488,21,90656,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1488,100001489,20,115445,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1489,100001490,22,59955,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1490,100001491,27,126268,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1491,100001492,24,80830,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1492,100001493,23,123625,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1493,100001494,26,102543,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1494,100001495,28,101948,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1495,100001496,64,142280,1,0,1,0,1,0,0,0,0,1,0,0,0,1
1496,100001497,26,105434,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1497,100001498,31,106115,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1498,100001499,28,111057,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1499,100001500,25,117758,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1500,100001501,49,118396,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1501,100001502,33,136260,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1502,100001503,27,97192,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1503,100001504,59,62101,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1504,100001505,28,123497,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1505,100001506,24,120326,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1506,100001507,26,66645,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1507,100001508,33,83429,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1508,100001509,37,107539,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1509,100001510,46,153880,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1510,100001511,62,140178,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1511,100001512,26,100402,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1512,100001513,49,122158,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1513,100001514,25,89331,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1514,100001515,37,125359,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1515,100001516,31,124110,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1516,100001517,25,93526,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1517,100001518,21,70170,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1518,100001519,27,82357,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1519,100001520,29,126745,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1520,100001521,30,103326,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1521,100001522,26,116048,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1522,100001523,40,137115,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1523,100001524,23,105365,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1524,100001525,31,95911,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1525,100001526,29,88669,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1526,100001527,22,103776,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1527,100001528,26,108864,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1528,100001529,39,106037,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1529,100001530,35,84851,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1530,100001531,26,95748,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1531,100001532,28,133616,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1532,100001533,56,132752,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1533,100001534,22,95712,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1534,100001535,26,109063,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1535,100001536,41,113521,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1536,100001537,29,109380,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1537,100001538,42,82558,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1538,100001539,50,124777,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1539,100001540,33,133542,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1540,100001541,28,116492,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1541,100001542,27,68834,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1542,100001543,27,124023,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1543,100001544,28,63882,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1544,100001545,24,122492,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1545,100001546,28,141453,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1546,100001547,32,99327,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1547,100001548,32,45590,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1548,100001549,30,71167,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1549,100001550,29,111992,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1550,100001551,37,145140,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1551,100001552,24,49672,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1552,100001553,36,75536,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1553,100001554,40,86720,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1554,100001555,51,97729,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1555,100001556,33,106808,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1556,100001557,31,117971,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1557,100001558,29,97731,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1558,100001559,48,109196,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1559,100001560,25,94905,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1560,100001561,28,57480,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1561,100001562,23,109175,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1562,100001563,32,111174,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1563,100001564,34,127255,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1564,100001565,23,115499,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1565,100001566,25,109499,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1566,100001567,25,104696,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1567,100001568,27,104467,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1568,100001569,29,120157,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1569,100001570,46,81200,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1570,100001571,61,97558,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1571,100001572,25,95914,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1572,100001573,67,128053,1,0,1,0,1,0,0,0,0,1,0,0,0,1
1573,100001574,49,101734,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1574,100001575,21,126009,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1575,100001576,19,91232,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1576,100001577,67,128343,1,0,1,0,1,0,0,0,0,0,1,0,0,1
1577,100001578,31,110040,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1578,100001579,27,38247,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1579,100001580,37,129027,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1580,100001581,27,115026,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1581,100001582,36,130323,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1582,100001583,24,103181,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1583,100001584,31,138307,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1584,100001585,29,122564,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1585,100001586,28,82351,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1586,100001587,34,125351,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1587,100001588,26,82940,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1588,100001589,21,108029,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1589,100001590,63,82734,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1590,100001591,38,116816,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1591,100001592,20,113472,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1592,100001593,44,143343,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1593,100001594,31,104074,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1594,100001595,33,138525,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1595,100001596,49,106960,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1596,100001597,26,108323,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1597,100001598,28,95784,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1598,100001599,30,140673,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1599,100001600,36,104235,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1600,100001601,27,54041,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1601,100001602,23,107961,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1602,100001603,31,113757,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1603,100001604,27,94884,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1604,100001605,25,126041,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1605,100001606,23,64952,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1606,100001607,27,66764,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1607,100001608,38,67861,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1608,100001609,44,113516,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1609,100001610,42,46109,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1610,100001611,25,103651,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1611,100001612,40,75043,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1612,100001613,24,116473,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1613,100001614,39,96614,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1614,100001615,24,66447,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1615,100001616,50,119068,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1616,100001617,28,122973,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1617,100001618,36,81609,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1618,100001619,36,105519,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1619,100001620,40,86649,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1620,100001621,31,76384,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1621,100001622,27,67136,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1622,100001623,35,93155,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1623,100001624,51,124183,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1624,100001625,26,64860,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1625,100001626,33,87232,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1626,100001627,27,92304,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1627,100001628,38,84254,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1628,100001629,30,106696,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1629,100001630,28,113212,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1630,100001631,23,71076,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1631,100001632,23,114270,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1632,100001633,26,125538,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1633,100001634,21,92442,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1634,100001635,36,75297,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1635,100001636,24,65707,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1636,100001637,41,120387,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1637,100001638,42,120946,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1638,100001639,27,73265,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1639,100001640,40,77481,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1640,100001641,34,91282,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1641,100001642,40,104405,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1642,100001643,33,99646,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1643,100001644,49,97791,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1644,100001645,28,81878,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1645,100001646,26,107908,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1646,100001647,40,98608,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1647,100001648,47,95228,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1648,100001649,41,128163,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1649,100001650,29,94325,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1650,100001651,37,90815,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1651,100001652,31,120719,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1652,100001653,35,110159,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1653,100001654,35,124490,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1654,100001655,29,75161,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1655,100001656,37,127206,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1656,100001657,37,83660,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1657,100001658,26,87400,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1658,100001659,28,78942,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1659,100001660,23,88452,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1660,100001661,38,104128,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1661,100001662,30,100313,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1662,100001663,45,107387,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1663,100001664,24,84355,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1664,100001665,35,112723,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1665,100001666,41,115892,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1666,100001667,30,106597,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1667,100001668,30,121327,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1668,100001669,26,92559,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1669,100001670,25,87537,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1670,100001671,23,70569,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1671,100001672,27,85294,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1672,100001673,26,70905,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1673,100001674,25,103716,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1674,100001675,27,94947,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1675,100001676,42,80116,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1676,100001677,35,86492,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1677,100001678,25,88672,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1678,100001679,26,82984,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1679,100001680,38,128100,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1680,100001681,28,72869,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1681,100001682,33,112227,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1682,100001683,40,94674,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1683,100001684,23,101003,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1684,100001685,25,112924,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1685,100001686,28,108645,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1686,100001687,41,69415,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1687,100001688,50,112204,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1688,100001689,23,109700,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1689,100001690,26,104484,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1690,100001691,22,61239,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1691,100001692,37,119602,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1692,100001693,38,81014,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1693,100001694,22,68165,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1694,100001695,30,88652,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1695,100001696,38,75705,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1696,100001697,36,104189,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1697,100001698,41,71603,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1698,100001699,29,121914,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1699,100001700,31,106637,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1700,100001701,31,99800,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1701,100001702,21,67629,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1702,100001703,32,120354,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1703,100001704,35,122110,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1704,100001705,29,89170,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1705,100001706,34,109195,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1706,100001707,38,92392,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1707,100001708,33,43805,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1708,100001709,28,68389,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1709,100001710,28,112521,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1710,100001711,21,59255,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1711,100001712,29,98612,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1712,100001713,26,70649,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1713,100001714,40,95228,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1714,100001715,25,46865,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1715,100001716,20,101688,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1716,100001717,23,62618,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1717,100001718,27,102531,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1718,100001719,36,100737,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1719,100001720,25,107321,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1720,100001721,25,112879,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1721,100001722,34,125372,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1722,100001723,24,69419,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1723,100001724,36,124759,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1724,100001725,40,79076,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1725,100001726,39,84779,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1726,100001727,42,77393,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1727,100001728,35,113187,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1728,100001729,27,99100,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1729,100001730,27,64954,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1730,100001731,23,103244,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1731,100001732,32,124975,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1732,100001733,28,133582,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1733,100001734,22,103519,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1734,100001735,31,117813,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1735,100001736,22,119902,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1736,100001737,23,70783,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1737,100001738,35,125470,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1738,100001739,26,109782,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1739,100001740,28,78322,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1740,100001741,54,125517,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1741,100001742,49,102463,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1742,100001743,38,89309,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1743,100001744,47,110287,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1744,100001745,49,122391,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1745,100001746,30,116399,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1746,100001747,32,81907,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1747,100001748,24,97909,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1748,100001749,25,68051,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1749,100001750,33,82414,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1750,100001751,34,123089,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1751,100001752,24,66537,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1752,100001753,36,127926,1,0,0,1,0,1,0,0,0,0,1,0,0,1
